"record_id,timestamp,date,time,hour,minute,day_of_week,day_number,month,year,week_of_year,is_weekend,is_holiday,is_peak_morning,is_peak_evening,is_off_peak,road_segment_name,road_class,road_type,segment_latitude,segment_longitude,road_length_km,num_lanes,speed_limit_kmph,has_signal,is_one_way,near_hospital,near_school,near_market,weather_condition,temperature_celsius,humidity_percent,visibility_m,rainfall_mm,wind_speed_kmph,incident_type,incident_active,incident_duration_min,incident_severity,vehicle_density_pct,vehicle_count,trucks_count,two_wheelers_count,cars_count,autos_count,buses_count,ambulances_count,avg_speed_kmph,max_speed_kmph,min_speed_kmph,speed_std_dev,travel_time_min,free_flow_travel_time,delay_minutes,delay_index,queue_length_m,occupancy_rate,headway_seconds,flow_rate_veh_per_hr,saturation_flow_ratio,peak_hour_factor,weather_impact_factor,incident_impact_factor,density_lag_1h,density_lag_2h,density_lag_24h,speed_lag_1h,speed_lag_24h,density_rolling_3h_avg,density_rolling_7d_avg,congestion_level,congestion_score,is_congested"
"1998,2024-02-17 22:11:00,2024-02-17,22:11,22,11,Saturday,5,2,2024,7,1,0,0,0,1,Vellore Main Bazar,local,tertiary,12.921829,79.119243,4.04,2,40,0,0,0,0,1,Clear,35.1,92.3,5000,0.0,24.9,None,0,0,0,14.84,359,39,206,109,25,22,0,36.0,53.0,11.6,5.86,6.73,6.06,0.67,1.111,599.5,0.148,26.29,88,0.131,0.9,1.0,1.0,27.79,0.0,10.13,38.3,40.2,8.86,0.0,Free Flow,0.148,0"
"1999,2023-12-02 09:33:00,2023-12-02,09:33,9,33,Saturday,5,12,2023,48,1,0,1,0,0,Bagayam Road,SH66,primary,12.900629,79.130851,4.52,3,60,1,0,0,0,0,Clear,34.3,63.1,5000,0.0,15.4,None,0,0,0,65.9,2680,379,1240,885,373,213,3,33.6,41.8,19.6,5.29,8.07,4.52,3.55,1.785,2978.7,0.659,13.52,592,0.67,0.9,1.0,1.0,52.5,57.9,70.39,33.6,23.2,60.21,69.9,Heavy,0.659,1"
"2000,2024-04-14 18:44:00,2024-04-14,18:44,18,44,Sunday,6,4,2024,15,1,1,0,1,0,Gandhi Nagar Road,local,tertiary,12.945667,79.128555,3.14,2,40,0,0,0,0,0,Cloudy,36.0,81.6,3000,0.0,18.5,None,0,0,0,62.23,1172,98,640,446,82,27,0,22.7,30.3,12.3,3.72,8.3,4.71,3.59,1.762,1954.0,0.622,14.44,373,0.512,1.4,0.97,1.0,55.55,56.33,71.21,24.9,14.8,58.13,71.57,Heavy,0.622,1"
"2001,2024-03-10 07:27:00,2024-03-10,07:27,7,27,Sunday,6,3,2024,10,1,0,0,0,0,Gudiyatham Road,SH149,secondary,12.939554,79.177491,2.96,2,50,1,0,0,0,0,Cloudy,30.5,47.6,3000,0.0,7.3,Road Work,1,122,2,31.95,567,84,290,153,59,19,2,38.2,48.9,22.6,10.23,4.65,3.55,1.1,1.31,945.7,0.32,22.01,191,0.261,0.9,0.97,0.65,20.38,39.02,49.02,34.1,31.1,41.85,29.09,Light,0.32,0"
"2002,2023-07-01 06:46:00,2023-07-01,06:46,6,46,Saturday,5,7,2023,26,1,0,0,0,0,Thorapadi Road,SH66,secondary,12.923968,79.115944,4.2,2,50,1,0,0,1,0,Light Rain,27.3,86.9,2000,3.4,26.7,None,0,0,0,29.88,752,61,347,169,42,43,3,35.2,38.8,17.7,8.9,7.16,5.04,2.12,1.421,1255.0,0.299,22.53,179,0.279,0.9,0.88,1.0,18.87,36.56,30.44,27.7,46.8,27.28,22.27,Light,0.299,0"
"2003,2023-08-27 03:43:00,2023-08-27,03:43,3,43,Sunday,6,8,2023,34,1,0,0,0,1,Jolarpet Road,NH234,primary,12.946101,79.180872,10.19,3,60,1,0,0,1,0,Clear,32.5,75.2,5000,0.0,17.2,None,0,0,0,3.34,306,29,138,100,25,20,1,58.7,71.1,40.0,14.12,10.42,10.19,0.23,1.023,340.3,0.033,29.16,30,0.036,0.3,1.0,1.0,0.53,10.26,25.35,56.5,62.3,10.12,0.0,Free Flow,0.033,0"
"2004,2023-01-20 13:43:00,2023-01-20,13:43,13,43,Friday,4,1,2023,3,0,0,0,0,0,Gudiyatham Road,SH149,secondary,12.935895,79.170599,11.52,2,50,1,0,0,1,0,Clear,24.3,78.3,5000,0.0,12.0,None,0,0,0,28.95,2001,131,1001,576,299,44,0,40.3,51.0,27.9,4.57,17.15,13.82,3.33,1.241,3335.0,0.289,22.76,173,0.234,1.3,1.0,1.0,35.69,19.82,10.35,38.7,40.5,31.15,38.17,Light,0.289,0"
"2005,2023-10-09 04:18:00,2023-10-09,04:18,4,18,Monday,0,10,2023,41,0,0,0,0,1,Arcot Road,NH234,primary,12.907354,79.131483,10.77,3,60,1,0,1,1,0,Cloudy,34.0,84.8,3000,0.0,4.8,None,0,0,0,11.53,1117,146,642,399,126,55,2,53.7,70.4,21.1,14.65,12.03,10.77,1.26,1.117,1241.8,0.115,27.12,103,0.118,0.2,0.97,1.0,25.8,7.0,33.36,61.2,52.0,16.24,12.77,Free Flow,0.115,0"
"2006,2023-08-01 01:01:00,2023-08-01,01:01,1,1,Tuesday,1,8,2023,31,0,1,0,0,1,Thorapadi Road,SH66,secondary,12.922406,79.112525,9.01,2,50,1,0,0,0,0,Clear,27.8,40.8,5000,0.0,7.0,None,0,0,0,18.1,978,113,394,296,65,59,0,44.0,53.4,29.0,11.83,12.29,10.81,1.48,1.137,1630.8,0.181,25.48,108,0.187,0.2,1.0,1.0,10.71,20.42,11.46,44.2,54.8,20.67,4.98,Free Flow,0.181,0"
"2007,2024-08-18 08:14:00,2024-08-18,08:14,8,14,Sunday,6,8,2024,33,1,0,1,0,0,Katpadi Road,SH66,primary,12.933786,79.13624,10.36,3,60,1,0,0,0,0,Cloudy,24.8,82.7,3000,0.0,15.3,None,0,0,0,61.18,5704,288,2418,2008,527,131,0,34.5,48.6,16.8,12.28,18.02,10.36,7.66,1.739,6338.2,0.612,14.71,550,0.662,0.9,0.97,1.0,76.17,50.35,71.34,35.9,43.4,66.51,59.24,Heavy,0.612,1"
"2008,2023-01-10 00:55:00,2023-01-10,00:55,0,55,Tuesday,1,1,2023,2,0,0,0,0,1,Ranipet Road,NH48,primary,12.886302,79.113855,9.21,3,60,1,0,0,0,0,Cloudy,28.5,66.3,3000,0.0,25.7,None,0,0,0,16.2,1342,184,693,516,151,81,1,51.9,73.3,26.2,14.89,10.65,9.21,1.44,1.156,1492.0,0.162,25.95,145,0.174,0.2,0.97,1.0,12.21,33.39,11.75,47.9,58.9,18.81,33.63,Free Flow,0.162,0"
"2009,2024-05-22 16:02:00,2024-05-22,16:02,16,2,Wednesday,2,5,2024,21,0,0,0,0,0,Gudiyatham Road,SH149,secondary,12.941502,79.176726,3.46,2,50,1,0,0,0,0,Heavy Rain,38.7,91.3,800,44.9,10.4,Breakdown,1,151,2,6.09,126,13,59,29,9,3,0,31.2,41.3,12.6,9.43,6.65,4.15,2.5,1.602,210.7,0.061,28.48,36,0.05,0.8,0.65,0.8,6.29,0.0,19.83,23.8,31.7,5.7,16.74,Free Flow,0.061,0"
"2010,2024-09-07 23:16:00,2024-09-07,23:16,23,16,Saturday,5,9,2024,36,1,0,0,0,1,Gudiyatham Road,SH149,secondary,12.935825,79.169737,9.73,2,50,1,0,0,0,0,Clear,25.2,91.3,5000,0.0,16.5,None,0,0,0,58.49,3414,325,1578,1325,399,92,2,30.5,38.4,11.5,3.69,19.14,11.68,7.46,1.639,5691.1,0.585,15.38,350,0.627,0.9,1.0,1.0,68.81,55.4,80.08,23.0,41.0,55.29,68.63,Moderate,0.585,0"
"2011,2024-07-09 23:26:00,2024-07-09,23:26,23,26,Tuesday,1,7,2024,28,0,0,0,0,1,Vellore Bus Stand,local,residential,12.929665,79.134189,4.38,1,30,0,0,0,1,1,Clear,28.2,66.4,5000,0.0,4.4,None,0,0,0,62.09,815,48,430,279,63,43,0,17.6,21.9,7.2,9.95,14.93,8.76,6.17,1.704,2719.5,0.621,14.48,186,0.675,0.8,1.0,1.0,72.82,54.03,50.37,21.0,18.7,59.05,66.01,Heavy,0.621,1"
"2012,2024-06-09 06:44:00,2024-06-09,06:44,6,44,Sunday,6,6,2024,23,1,0,0,0,0,Ranipet Road,NH48,primary,12.879382,79.111938,2.32,3,60,1,0,0,1,0,Cloudy,37.4,91.8,3000,0.0,3.3,Road Work,1,146,3,30.72,641,70,257,149,46,36,0,46.3,56.0,27.0,5.19,3.01,2.32,0.69,1.297,712.7,0.307,22.32,276,0.331,0.9,0.97,0.65,39.32,18.06,19.35,49.5,52.4,39.18,49.12,Light,0.307,0"
"2013,2023-04-16 13:08:00,2023-04-16,13:08,13,8,Sunday,6,4,2023,15,1,0,0,0,0,Vellore Fort Road,local,secondary,12.945935,79.132605,4.46,2,50,1,0,1,0,0,Cloudy,31.0,80.9,3000,0.0,27.2,Road Work,1,124,4,45.74,1224,115,693,338,75,47,1,33.7,44.1,18.1,7.22,7.94,5.35,2.59,1.484,2040.0,0.457,18.56,274,0.455,0.9,0.97,0.65,57.82,46.2,40.46,38.2,23.9,50.68,28.36,Moderate,0.457,0"
"2014,2024-07-25 07:43:00,2024-07-25,07:43,7,43,Thursday,3,7,2024,30,0,0,0,0,0,Sankaranpalayam Rd,local,tertiary,12.920211,79.12811,8.72,2,40,0,0,0,0,0,Clear,37.9,91.7,5000,0.0,26.6,None,0,0,0,15.84,828,60,440,314,86,44,2,35.8,48.5,13.8,10.39,14.61,13.08,1.53,1.117,1381.2,0.158,26.04,94,0.13,0.8,1.0,1.0,28.66,26.76,30.55,40.2,37.0,9.02,0.0,Free Flow,0.158,0"
"2015,2024-01-07 20:16:00,2024-01-07,20:16,20,16,Sunday,6,1,2024,1,1,0,0,0,0,Thorapadi Road,SH66,secondary,12.922658,79.1157,11.12,2,50,1,0,0,0,0,Cloudy,27.2,67.2,3000,0.0,16.8,None,0,0,0,57.73,3851,221,2287,1539,274,213,1,29.8,40.8,18.7,14.81,22.39,13.34,9.05,1.678,6419.6,0.577,15.57,346,0.634,1.4,0.97,1.0,48.73,73.24,57.15,24.8,22.0,55.64,49.85,Moderate,0.577,0"
"2016,2024-06-16 03:38:00,2024-06-16,03:38,3,38,Sunday,6,6,2024,24,1,0,0,0,1,Katpadi Road,SH66,primary,12.932509,79.135005,7.81,3,60,1,0,0,0,0,Cloudy,29.6,70.9,3000,0.0,10.7,None,0,0,0,6.09,428,46,220,96,34,33,3,55.8,79.6,22.5,5.59,8.4,7.81,0.59,1.076,475.6,0.061,28.48,54,0.058,0.3,0.97,1.0,13.63,8.63,2.75,60.7,44.1,15.32,0.0,Free Flow,0.061,0"
"2017,2024-04-03 00:02:00,2024-04-03,00:02,0,2,Wednesday,2,4,2024,14,0,0,0,0,1,Kasturibai Road,local,secondary,12.934517,79.130983,1.88,2,50,1,0,1,0,0,Clear,24.9,48.7,5000,0.0,26.1,VIP Movement,1,105,3,2.57,28,2,12,6,2,0,1,49.1,68.2,32.8,7.51,2.3,2.26,0.04,1.018,48.3,0.026,29.36,14,0.028,0.2,1.0,0.6,0.0,19.26,21.64,56.0,47.2,2.48,19.46,Free Flow,0.026,0"
"2018,2023-02-19 14:03:00,2023-02-19,14:03,14,3,Sunday,6,2,2023,7,1,0,0,0,0,Ambur Road,NH234,primary,12.988211,79.133236,1.27,3,60,1,0,0,0,0,Clear,24.9,89.8,5000,0.0,15.9,VIP Movement,1,103,2,24.98,285,42,158,82,21,9,0,50.0,74.5,24.5,12.02,1.52,1.27,0.25,1.197,317.2,0.25,23.75,224,0.263,0.9,1.0,0.6,30.64,43.16,17.5,56.9,53.4,27.34,32.5,Light,0.25,0"
"2019,2024-07-13 02:32:00,2024-07-13,02:32,2,32,Saturday,5,7,2024,28,1,0,0,0,1,Vellore Bus Stand,local,residential,12.926596,79.132706,6.94,1,30,0,0,0,0,1,Fog,38.4,90.4,300,0.0,7.1,Road Work,1,150,2,7.4,154,14,69,46,14,8,3,20.0,22.6,12.9,14.83,20.82,13.88,6.94,1.5,513.6,0.074,28.15,22,0.079,0.3,0.7,0.65,15.25,0.0,0.0,12.3,29.7,11.54,0.0,Free Flow,0.074,0"
"2020,2023-10-26 01:27:00,2023-10-26,01:27,1,27,Thursday,3,10,2023,43,0,1,0,0,1,Vellore Main Bazar,local,tertiary,12.930412,79.126514,8.04,2,40,0,0,0,0,1,Cloudy,40.1,68.4,3000,0.0,28.0,None,0,0,0,3.56,171,25,98,65,13,12,0,37.9,42.5,23.4,7.98,12.73,12.06,0.67,1.056,286.2,0.036,29.11,21,0.032,0.2,0.97,1.0,0.0,15.41,3.87,37.0,41.5,0.0,0.0,Free Flow,0.036,0"
"2021,2024-04-28 00:05:00,2024-04-28,00:05,0,5,Sunday,6,4,2024,17,1,0,0,0,1,VIT University Rd,local,secondary,12.974967,79.144069,11.67,2,50,1,0,0,0,0,Light Rain,31.1,41.0,2000,4.3,12.1,None,0,0,0,16.6,1162,126,672,322,64,29,1,39.1,47.5,25.3,5.27,17.91,14.0,3.91,1.279,1937.2,0.166,25.85,99,0.158,0.3,0.88,1.0,16.58,5.77,0.0,40.6,36.6,9.22,16.69,Free Flow,0.166,0"
"2022,2024-07-18 00:12:00,2024-07-18,00:12,0,12,Thursday,3,7,2024,29,0,0,0,0,1,CMC Hospital Road,local,secondary,12.9302,79.137762,1.88,2,50,1,0,1,1,0,Clear,31.0,68.6,5000,0.0,12.8,None,0,0,0,3.04,34,3,19,8,3,1,1,49.0,59.7,28.1,13.62,2.3,2.26,0.04,1.018,57.2,0.03,29.24,18,0.03,0.2,1.0,1.0,2.99,0.0,0.0,50.1,55.9,0.0,13.51,Free Flow,0.03,0"
"2023,2024-06-15 05:41:00,2024-06-15,05:41,5,41,Saturday,5,6,2024,24,1,0,0,0,1,Anna Nagar Road,local,residential,12.924734,79.125999,9.27,1,30,0,0,0,1,0,Clear,35.1,78.7,5000,0.0,27.7,None,0,0,0,5.09,141,11,64,50,11,5,2,29.0,36.0,10.8,14.74,19.18,18.54,0.64,1.035,471.8,0.051,28.73,15,0.055,0.3,1.0,1.0,2.72,18.45,0.0,28.6,36.1,0.0,10.73,Free Flow,0.051,0"
"2024,2024-09-20 03:17:00,2024-09-20,03:17,3,17,Friday,4,9,2024,38,0,0,0,0,1,Vellore Main Bazar,local,tertiary,12.92705,79.122257,8.26,2,40,0,0,0,0,1,Clear,24.2,65.8,5000,0.0,6.1,None,0,0,0,8.89,440,38,176,112,56,17,2,37.6,46.5,20.4,3.82,13.18,12.39,0.79,1.064,734.3,0.089,27.78,53,0.094,0.2,1.0,1.0,0.8,0.0,0.0,44.0,46.0,12.65,23.85,Free Flow,0.089,0"
"2025,2024-04-06 04:16:00,2024-04-06,04:16,4,16,Saturday,5,4,2024,14,1,0,0,0,1,Bagayam Road,SH66,primary,12.909578,79.126145,4.09,3,60,1,0,0,1,0,Light Rain,34.2,66.2,2000,9.6,19.5,None,0,0,0,5.79,213,24,95,68,30,4,0,50.8,71.7,35.4,11.34,4.83,4.09,0.74,1.181,236.8,0.058,28.55,52,0.055,0.3,0.88,1.0,0.0,0.0,27.54,45.0,50.4,0.0,22.7,Free Flow,0.058,0"
"2026,2023-08-30 16:50:00,2023-08-30,16:50,16,50,Wednesday,2,8,2023,35,0,0,0,0,0,Poonai Road,local,tertiary,12.938918,79.152495,8.62,2,40,0,0,0,0,0,Heavy Rain,32.5,91.6,800,16.6,25.0,None,0,0,0,13.21,683,72,290,250,95,29,1,23.7,28.6,7.8,6.3,21.82,12.93,8.89,1.688,1138.7,0.132,26.7,79,0.142,0.8,0.65,1.0,17.11,19.07,0.0,30.2,18.8,9.21,12.59,Free Flow,0.132,0"
"2027,2023-01-27 10:02:00,2023-01-27,10:02,10,2,Friday,4,1,2023,4,0,0,1,0,0,Sathuvachari Road,local,tertiary,12.939191,79.171407,9.67,2,40,0,0,0,0,0,Light Rain,41.8,58.0,2000,1.9,12.6,None,0,0,0,87.72,5089,653,2199,2012,707,124,2,14.6,16.3,10.2,9.79,39.74,14.5,25.24,2.741,8482.5,0.877,8.07,526,0.83,1.8,0.88,1.0,75.87,105.18,94.16,10.5,6.2,95.45,86.17,Gridlock,0.877,1"
"2028,2023-01-07 17:39:00,2023-01-07,17:39,17,39,Saturday,5,1,2023,1,1,0,0,1,0,VIT University Rd,local,secondary,12.973093,79.146125,6.91,2,50,1,0,0,0,0,Light Rain,29.6,71.8,2000,4.3,9.7,None,0,0,0,84.72,3512,522,1449,912,437,215,1,19.1,25.0,7.5,12.98,21.71,8.29,13.42,2.619,5854.2,0.847,8.82,508,0.89,1.4,0.88,1.0,98.72,66.34,82.48,24.7,27.5,85.76,81.32,Gridlock,0.847,1"
"2029,2024-07-19 21:56:00,2024-07-19,21:56,21,56,Friday,4,7,2024,29,0,0,0,0,0,Gandhi Nagar Road,local,tertiary,12.941919,79.124098,8.67,2,40,0,0,0,1,0,Light Rain,40.7,80.2,2000,5.4,23.2,None,0,0,0,42.63,2217,153,1191,594,315,154,3,25.2,36.1,8.5,6.12,20.64,13.0,7.64,1.588,3696.0,0.426,19.34,255,0.412,0.8,0.88,1.0,30.64,54.62,59.41,17.8,33.5,36.72,29.07,Moderate,0.426,0"
"2030,2024-02-22 09:25:00,2024-02-22,09:25,9,25,Thursday,3,2,2024,8,0,0,1,0,0,Arcot Road,NH234,primary,12.902949,79.13217,2.55,3,60,1,0,1,0,0,Heavy Rain,31.6,63.5,800,58.8,21.7,VIP Movement,1,71,1,28.96,664,45,332,221,94,37,1,31.5,43.7,15.9,2.06,4.86,2.55,2.31,1.906,738.5,0.29,22.76,260,0.27,1.8,0.65,0.6,36.69,43.84,40.79,36.8,37.9,20.05,11.94,Light,0.29,0"
"2031,2024-10-05 05:10:00,2024-10-05,05:10,5,10,Saturday,5,10,2024,40,1,0,0,0,1,Vellore Fort Road,local,secondary,12.946716,79.138353,9.05,2,50,1,0,1,1,0,Clear,29.7,83.1,5000,0.0,14.0,None,0,0,0,13.41,728,50,325,206,44,24,2,45.5,62.6,16.4,6.26,11.93,10.86,1.07,1.099,1213.6,0.134,26.65,80,0.124,0.3,1.0,1.0,0.0,18.81,15.38,39.2,37.9,21.45,30.1,Free Flow,0.134,0"
"2032,2023-08-06 16:33:00,2023-08-06,16:33,16,33,Sunday,6,8,2023,31,1,0,0,0,0,Vellore Bus Stand,local,residential,12.926273,79.129039,11.29,1,30,0,0,0,1,1,Light Rain,40.8,76.2,2000,9.4,23.2,None,0,0,0,16.34,553,65,311,149,34,38,0,23.5,26.6,11.2,10.3,28.83,22.58,6.25,1.277,1844.8,0.163,25.91,48,0.147,0.9,0.88,1.0,28.58,0.0,8.74,16.3,25.6,17.87,0.0,Free Flow,0.163,0"
"2033,2023-04-30 10:32:00,2023-04-30,10:32,10,32,Sunday,6,4,2023,17,1,0,1,0,0,Ambur Road,NH234,primary,12.987022,79.139676,0.82,3,60,1,0,0,1,0,Light Rain,38.5,74.5,2000,1.7,21.0,None,0,0,0,89.67,661,40,373,228,55,46,0,21.2,31.6,14.0,7.92,2.32,0.82,1.5,2.829,735.3,0.897,7.58,806,0.923,1.4,0.88,1.0,84.62,109.21,73.76,20.7,10.2,90.99,93.23,Gridlock,0.897,1"
"2034,2024-07-25 00:28:00,2024-07-25,00:28,0,28,Thursday,3,7,2024,30,0,0,0,0,1,Vellore-Chennai NH,NH48,motorway,12.888115,79.120499,7.59,4,100,0,1,0,0,0,Clear,25.7,73.3,5000,0.0,7.7,VIP Movement,1,37,5,6.6,601,60,360,214,49,26,0,95.6,126.8,49.9,12.32,4.76,4.55,0.21,1.046,500.9,0.066,28.35,79,0.059,0.2,1.0,0.6,13.28,0.17,11.41,100.7,94.8,14.12,25.02,Free Flow,0.066,0"
"2035,2023-11-05 15:39:00,2023-11-05,15:39,15,39,Sunday,6,11,2023,44,1,0,0,0,0,Sankaranpalayam Rd,local,tertiary,12.918565,79.120035,11.78,2,40,0,0,0,0,0,Cloudy,37.4,59.5,3000,0.0,24.4,Festival Procession,1,179,1,27.97,1976,275,1008,535,182,148,3,31.6,46.5,12.9,2.46,22.37,17.67,4.7,1.266,3294.9,0.28,23.01,167,0.277,0.9,0.97,0.5,31.91,22.73,49.95,31.7,21.4,28.88,21.98,Light,0.28,0"
"2036,2023-03-28 15:01:00,2023-03-28,15:01,15,1,Tuesday,1,3,2023,13,0,0,0,0,0,Vellore Bus Stand,local,residential,12.934508,79.127113,5.59,1,30,0,0,0,0,1,Clear,32.1,66.0,5000,0.0,21.3,None,0,0,0,15.91,266,16,108,62,33,9,3,26.8,31.7,15.6,6.54,12.51,11.18,1.33,1.119,889.4,0.159,26.02,47,0.154,0.8,1.0,1.0,16.78,30.28,0.0,28.8,37.8,16.64,0.0,Free Flow,0.159,0"
"2037,2024-10-29 17:24:00,2024-10-29,17:24,17,24,Tuesday,1,10,2024,44,0,0,0,1,0,Ambur Road,NH234,primary,12.981106,79.135564,10.73,3,60,1,0,0,0,0,Cloudy,40.5,63.6,3000,0.0,22.4,None,0,0,0,62.33,6019,480,3039,1515,858,205,2,34.0,41.2,20.3,4.19,18.94,10.73,8.21,1.765,6688.0,0.623,14.42,560,0.573,1.9,0.97,1.0,59.75,51.0,82.02,27.5,45.1,62.78,70.91,Heavy,0.623,1"
"2038,2024-07-01 07:12:00,2024-07-01,07:12,7,12,Monday,0,7,2024,27,0,0,0,0,0,Vellore-Chennai NH,NH48,motorway,12.896818,79.122538,3.71,4,100,0,1,0,0,0,Cloudy,36.6,73.9,3000,0.0,18.5,None,0,0,0,61.07,2718,261,1343,912,160,114,3,57.5,65.9,35.9,2.3,3.87,2.23,1.64,1.735,2265.7,0.611,14.73,732,0.503,0.8,0.97,1.0,49.2,50.77,84.48,64.1,61.7,60.92,58.87,Heavy,0.611,1"
"2039,2024-04-27 21:38:00,2024-04-27,21:38,21,38,Saturday,5,4,2024,17,1,0,0,0,0,Anna Nagar Road,local,residential,12.923284,79.121275,9.53,1,30,0,0,0,0,0,Clear,36.0,68.8,5000,0.0,28.6,None,0,0,0,66.64,1905,122,883,494,250,44,0,16.7,24.1,11.3,10.23,34.24,19.06,15.18,1.796,6350.8,0.666,13.34,199,0.538,0.9,1.0,1.0,81.55,57.52,76.88,19.4,5.0,74.31,81.26,Heavy,0.666,1"
"2040,2024-06-13 18:01:00,2024-06-13,18:01,18,1,Thursday,3,6,2024,24,0,0,0,1,0,Ranipet Road,NH48,primary,12.884009,79.118005,11.27,3,60,1,0,0,0,0,Light Rain,40.2,84.8,2000,7.7,13.8,None,0,0,0,100.0,10143,1073,4109,3365,774,272,0,17.6,20.6,7.2,3.57,38.42,11.27,27.15,3.409,11270.0,1.0,5.0,900,1.09,1.9,0.88,1.0,108.3,84.17,97.39,11.8,28.3,101.4,97.62,Gridlock,1.0,1"
"2041,2023-02-02 18:54:00,2023-02-02,18:54,18,54,Thursday,3,2,2023,5,0,0,0,1,0,Vellore-Chennai NH,NH48,motorway,12.889402,79.118043,0.67,4,100,0,1,0,0,0,Cloudy,40.2,84.5,3000,0.0,29.5,None,0,0,0,100.0,804,62,324,245,99,31,1,32.3,38.2,12.9,7.85,1.24,0.4,0.84,3.1,670.0,1.0,5.0,1200,1.074,1.9,0.97,1.0,108.15,91.75,88.53,32.1,40.8,108.26,94.33,Gridlock,1.0,1"
"2042,2024-04-29 03:20:00,2024-04-29,03:20,3,20,Monday,0,4,2024,18,0,0,0,0,1,Bagayam Road,SH66,primary,12.90199,79.128379,11.61,3,60,1,0,0,0,0,Cloudy,36.7,41.7,3000,0.0,2.5,Accident,1,66,1,8.2,856,55,510,325,120,58,3,55.0,81.1,20.3,8.29,12.67,11.61,1.06,1.091,952.0,0.082,27.95,73,0.088,0.2,0.97,0.55,16.53,15.61,11.83,58.4,54.8,11.79,0.0,Free Flow,0.082,0"
"2043,2024-03-19 19:50:00,2024-03-19,19:50,19,50,Tuesday,1,3,2024,12,0,0,0,1,0,Kasturibai Road,local,secondary,12.928838,79.134082,11.87,2,50,1,0,1,0,0,Clear,26.5,40.9,5000,0.0,24.1,None,0,0,0,85.44,6085,695,3143,1934,394,446,1,21.5,24.7,9.4,3.43,33.13,14.24,18.89,2.327,10141.7,0.854,8.64,512,0.908,1.9,1.0,1.0,100.34,87.75,100.76,21.7,11.4,80.0,99.27,Gridlock,0.854,1"
"2044,2024-09-25 01:37:00,2024-09-25,01:37,1,37,Wednesday,2,9,2024,39,0,0,0,0,1,CMC Hospital Road,local,secondary,12.927871,79.133573,8.42,2,50,1,0,1,0,0,Clear,36.5,62.5,5000,0.0,15.3,None,0,0,0,8.14,411,53,184,120,36,8,0,47.3,64.3,22.7,3.72,10.68,10.1,0.58,1.057,685.4,0.081,27.96,48,0.074,0.2,1.0,1.0,13.81,23.82,0.35,43.5,40.0,0.47,14.94,Free Flow,0.081,0"
"2045,2023-06-13 13:17:00,2023-06-13,13:17,13,17,Tuesday,1,6,2023,24,0,0,0,0,0,Anna Nagar Road,local,residential,12.925446,79.122531,11.43,1,30,0,0,0,0,0,Light Rain,38.1,92.6,2000,3.4,10.0,None,0,0,0,37.77,1295,191,599,412,75,65,3,19.8,22.6,8.4,7.68,34.64,22.86,11.78,1.515,4317.1,0.378,20.56,113,0.385,1.3,0.88,1.0,30.18,37.36,12.82,14.9,25.6,29.14,34.73,Light,0.378,0"
"2046,2023-07-26 05:03:00,2023-07-26,05:03,5,3,Wednesday,2,7,2023,30,0,0,0,0,1,Kasturibai Road,local,secondary,12.926933,79.124733,0.61,2,50,1,0,1,1,0,Cloudy,41.3,51.2,3000,0.0,28.9,None,0,0,0,14.86,54,7,27,16,5,1,2,43.7,58.1,20.9,3.17,0.84,0.73,0.11,1.151,90.6,0.149,26.29,88,0.146,0.2,0.97,1.0,20.23,7.27,16.61,43.3,48.0,5.73,3.73,Free Flow,0.149,0"
"2047,2024-10-01 17:59:00,2024-10-01,17:59,17,59,Tuesday,1,10,2024,40,0,1,0,1,0,Arcot Road,NH234,primary,12.911547,79.13362,5.42,3,60,1,0,1,0,0,Clear,28.7,50.9,5000,0.0,5.4,Breakdown,1,136,4,35.5,1731,106,695,529,157,122,3,45.8,56.9,21.4,9.04,7.1,5.42,1.68,1.31,1924.1,0.355,21.12,319,0.287,1.9,1.0,0.8,26.01,44.06,57.31,39.1,35.3,42.01,26.18,Light,0.355,0"
"2048,2023-07-18 13:19:00,2023-07-18,13:19,13,19,Tuesday,1,7,2023,29,0,0,0,0,0,Ambur Road,NH234,primary,12.984023,79.139405,4.68,3,60,1,0,0,0,0,Clear,32.9,44.1,5000,0.0,26.8,None,0,0,0,42.19,1777,102,835,650,247,122,1,43.1,49.5,17.2,14.0,6.52,4.68,1.84,1.393,1974.5,0.422,19.45,379,0.346,1.3,1.0,1.0,56.54,25.51,46.32,41.2,53.1,48.24,57.04,Moderate,0.422,0"
"2049,2023-06-22 16:10:00,2023-06-22,16:10,16,10,Thursday,3,6,2023,25,0,0,0,0,0,Katpadi Road,SH66,primary,12.928142,79.142812,7.13,3,60,1,0,0,1,0,Clear,31.8,79.9,5000,0.0,28.4,None,0,0,0,56.59,3631,191,1918,891,329,185,2,37.4,53.4,15.5,3.83,11.44,7.13,4.31,1.604,4034.9,0.566,15.85,509,0.548,0.8,1.0,1.0,54.38,55.84,46.41,32.4,48.4,53.22,41.16,Moderate,0.566,0"
