"record_id,timestamp,date,time,hour,minute,day_of_week,day_number,month,year,week_of_year,season,is_weekend,is_holiday,shift_label,is_morning_peak,is_evening_peak,is_night,hospital_id,hospital_name,hospital_level,er_capacity,patients_in_er,waiting_count,critical_patients,stable_patients,admitted_this_hour,discharged_this_hour,referred_out_this_hour,walk_in_patients,ambulance_arrivals,pediatric_cases,obstetric_cases,dominant_emergency_type,avg_wait_time_min,max_wait_time_min,avg_treatment_time_min,door_to_doctor_min,triage_duration_min,bed_turnover_rate,doctors_on_duty,nurses_on_duty,paramedics_on_duty,duty_doctor_specialist,defibrillator_operational,ct_scan_operational,xray_operational,lab_tat_min,oxygen_status,blood_units_available,ppe_adequate,temperature_celsius,humidity_percent,weather_condition,rain_impact_multiplier,er_load_ratio,icu_load_ratio,bed_occupancy_ratio,load_lag_1h,load_lag_2h,load_lag_24h,load_lag_7d,load_rolling_3h_avg,load_rolling_7d_avg,load_rolling_24h_std,local_event_nearby,highway_accident_reported,epidemic_alert_active,predicted_load_next_1h,er_load_class_next_1h,will_be_overloaded_next_1h"
"1714,2023-07-13 09:00:00,2023-07-13,09:00,9,0,Thursday,3,7,2023,28,Monsoon,0,0,Morning,1,0,0,H008,District HQ Hospital Vellore,Government,20,20,9,0,20,8,3,4,4,3,0,2,Road Accident,32.1,92.6,54.7,10.7,5.7,3.6,5,14,3,1,1,1,1,24.8,Medium,20,1,33.3,75.4,Cloudy,1.0,1.0,0.51,0.98,1.024,1.061,1.137,0.91,1.028,0.878,0.1866,0,0,1,0.921,High,0"
"1715,2023-07-14 15:00:00,2023-07-14,15:00,15,0,Friday,4,7,2023,28,Monsoon,0,0,Afternoon,0,0,0,H008,District HQ Hospital Vellore,Government,20,20,4,0,16,5,2,0,6,2,2,2,Poisoning,23.7,53.3,171.9,10.6,8.5,2.4,4,10,3,0,1,0,1,22.4,Full,29,1,38.7,65.3,Heavy Rain,1.3,1.0,0.942,0.916,0.999,0.957,0.881,0.941,0.985,0.853,0.147,0,0,0,0.947,High,0"
"1716,2023-07-15 09:00:00,2023-07-15,09:00,9,0,Saturday,5,7,2023,28,Monsoon,1,0,Morning,1,0,0,H008,District HQ Hospital Vellore,Government,20,20,9,3,17,1,1,1,2,5,0,1,Road Accident,44.0,105.7,114.7,27.6,8.6,1.2,5,14,5,0,1,1,1,46.2,Low,50,1,26.9,88.1,Clear,1.0,1.0,0.683,0.96,1.016,1.083,1.197,1.109,1.033,1.003,0.1428,1,0,0,0.933,High,0"
"1717,2023-07-16 08:00:00,2023-07-16,08:00,8,0,Sunday,6,7,2023,28,Monsoon,1,0,Morning,1,0,0,H008,District HQ Hospital Vellore,Government,20,20,9,3,17,7,4,1,0,2,0,2,Road Accident,46.3,123.9,55.6,12.0,5.6,4.8,5,14,1,1,1,1,1,15.5,Full,15,1,37.0,71.4,Cloudy,1.0,1.0,0.652,0.884,0.922,1.122,0.918,0.9,1.015,0.995,0.0574,0,0,1,0.95,High,0"
"1718,2023-07-17 21:00:00,2023-07-17,21:00,21,0,Monday,0,7,2023,29,Monsoon,0,0,Afternoon,0,1,0,H008,District HQ Hospital Vellore,Government,20,17,3,0,16,6,4,0,0,5,0,2,Unknown/General,10.5,27.4,149.0,10.8,14.3,4.8,4,10,6,0,1,1,1,81.5,Medium,13,1,32.3,94.8,Rain,1.1,0.85,0.814,0.789,0.751,0.885,0.86,0.837,0.829,0.832,0.0522,0,0,0,0.918,High,0"
"1719,2023-07-18 14:00:00,2023-07-18,14:00,14,0,Tuesday,1,7,2023,29,Monsoon,0,0,Afternoon,0,0,0,H008,District HQ Hospital Vellore,Government,20,19,7,0,18,7,2,0,6,5,1,0,Obstetric Emergency,50.8,128.5,108.3,12.2,14.0,2.4,4,10,4,1,1,1,1,81.6,Medium,41,1,41.8,67.0,Rain,1.1,0.95,0.59,0.772,0.948,0.829,1.02,0.971,0.909,0.938,0.047,0,0,1,0.87,High,0"
"1720,2023-07-19 19:00:00,2023-07-19,19:00,19,0,Wednesday,2,7,2023,29,Monsoon,0,0,Afternoon,0,1,0,H008,District HQ Hospital Vellore,Government,20,20,8,0,19,2,0,3,1,4,3,1,Road Accident,35.7,92.2,48.5,16.8,2.1,0.0,4,10,4,0,1,1,1,52.6,Low,41,1,31.5,44.7,Rain,1.1,1.0,0.9,0.875,1.043,1.067,0.812,1.179,1.037,1.06,0.0393,0,0,0,1.094,Overloaded,1"
"1721,2023-07-20 05:00:00,2023-07-20,05:00,5,0,Thursday,3,7,2023,29,Monsoon,0,0,Night,0,0,1,H008,District HQ Hospital Vellore,Government,20,9,0,1,6,2,2,0,3,0,0,0,Pediatric Emergency,0.0,0.0,145.4,17.6,3.4,2.4,2,6,2,1,1,1,1,40.9,Full,1,1,33.6,63.3,Heavy Rain,1.3,0.45,0.715,0.96,0.456,0.338,0.257,0.545,0.415,0.345,0.1886,0,0,1,0.434,Low,0"
"1722,2023-07-21 04:00:00,2023-07-21,04:00,4,0,Friday,4,7,2023,29,Monsoon,0,0,Night,0,0,1,H008,District HQ Hospital Vellore,Government,20,4,0,0,4,1,0,0,0,0,1,0,Obstetric Emergency,0.0,0.0,141.2,3.8,12.4,0.0,2,6,6,0,1,1,1,19.5,Low,4,1,24.6,84.1,Rain,1.1,0.2,0.911,0.93,0.167,0.322,0.1,0.124,0.23,0.1,0.034,0,0,0,0.211,Low,0"
"1723,2023-07-22 23:00:00,2023-07-22,23:00,23,0,Saturday,5,7,2023,29,Monsoon,1,0,Night,0,0,1,H008,District HQ Hospital Vellore,Government,20,12,0,0,12,0,0,0,4,1,1,0,Pediatric Emergency,0.0,0.0,164.9,3.9,6.8,0.0,2,6,3,0,1,1,0,54.1,Medium,45,1,31.1,84.1,Cloudy,1.0,0.6,0.876,0.559,0.613,0.627,0.499,0.354,0.613,0.635,0.1141,0,1,0,0.53,Medium,0"
"1724,2023-07-23 17:00:00,2023-07-23,17:00,17,0,Sunday,6,7,2023,29,Monsoon,1,0,Afternoon,0,1,0,H008,District HQ Hospital Vellore,Government,20,20,9,2,18,8,5,1,2,0,4,0,Road Accident,42.3,120.2,115.4,17.9,6.6,6.0,4,10,4,0,1,1,1,70.9,Low,24,1,29.4,87.7,Clear,1.0,1.0,0.562,0.517,0.971,1.08,1.073,1.221,1.017,1.048,0.1372,0,0,0,0.958,High,0"
"1725,2023-07-24 16:00:00,2023-07-24,16:00,16,0,Monday,0,7,2023,30,Monsoon,0,0,Afternoon,0,1,0,H008,District HQ Hospital Vellore,Government,20,24,7,0,19,5,2,3,0,1,0,3,Cardiac Arrest,37.6,68.1,95.3,22.0,6.5,2.4,4,10,5,0,1,1,1,89.8,Full,32,1,31.8,47.2,Heavy Rain,1.3,1.2,0.774,0.97,1.114,1.305,1.284,1.002,1.206,1.06,0.1212,1,0,0,1.092,Overloaded,1"
"1726,2023-07-25 17:00:00,2023-07-25,17:00,17,0,Tuesday,1,7,2023,30,Monsoon,0,0,Afternoon,0,1,0,H008,District HQ Hospital Vellore,Government,20,22,9,0,20,6,4,0,6,3,1,3,Road Accident,29.8,79.2,103.3,19.1,6.5,4.8,4,10,5,1,1,1,1,71.0,Low,6,1,29.4,68.9,Rain,1.1,1.1,0.537,0.931,1.06,1.042,1.205,0.981,1.067,1.073,0.0696,0,0,0,1.167,Overloaded,1"
"1727,2023-07-26 09:00:00,2023-07-26,09:00,9,0,Wednesday,2,7,2023,30,Monsoon,0,0,Morning,1,0,0,H008,District HQ Hospital Vellore,Government,20,26,9,2,18,5,1,4,7,4,3,0,Road Accident,60.3,162.9,156.2,17.6,10.6,1.2,5,14,4,1,1,1,1,21.7,Low,41,1,30.7,74.0,Heavy Rain,1.3,1.3,0.499,0.918,1.223,1.393,1.109,1.09,1.305,1.181,0.0399,0,0,0,1.215,Overloaded,1"
"1728,2023-07-27 04:00:00,2023-07-27,04:00,4,0,Thursday,3,7,2023,30,Monsoon,0,0,Night,0,0,1,H008,District HQ Hospital Vellore,Government,20,7,0,1,5,0,0,0,0,2,1,1,Obstetric Emergency,0.0,0.0,20.9,17.1,11.8,0.0,2,6,4,0,1,1,0,89.8,Low,35,1,28.9,78.8,Heavy Rain,1.3,0.35,0.665,0.505,0.251,0.465,0.496,0.308,0.355,0.37,0.1802,0,0,0,0.412,Low,0"
"1729,2023-07-28 03:00:00,2023-07-28,03:00,3,0,Friday,4,7,2023,30,Monsoon,0,0,Night,0,0,1,H008,District HQ Hospital Vellore,Government,20,5,0,0,5,1,1,0,1,2,1,0,Cardiac Arrest,0.0,0.0,50.5,13.1,12.1,1.2,2,6,1,0,1,1,1,57.6,Full,15,1,24.3,89.5,Cloudy,1.0,0.25,0.982,0.87,0.302,0.135,0.286,0.165,0.229,0.354,0.1541,0,0,0,0.259,Low,0"
"1730,2023-07-29 11:00:00,2023-07-29,11:00,11,0,Saturday,5,7,2023,30,Monsoon,1,0,Morning,1,0,0,H008,District HQ Hospital Vellore,Government,20,20,9,2,18,0,1,3,1,3,1,0,Cardiac Arrest,31.5,70.1,174.6,27.9,12.1,1.2,5,14,6,1,0,1,1,81.8,Medium,45,1,26.7,69.6,Clear,1.0,1.0,0.588,0.727,0.916,0.86,1.087,1.144,0.925,0.882,0.1541,0,0,0,0.962,High,0"
"1731,2023-07-30 14:00:00,2023-07-30,14:00,14,0,Sunday,6,7,2023,30,Monsoon,1,0,Afternoon,0,0,0,H008,District HQ Hospital Vellore,Government,20,18,6,0,18,0,3,4,6,3,1,0,Fracture/Trauma,32.0,95.8,87.8,11.9,8.0,3.6,4,10,5,0,1,1,1,34.6,Low,12,1,36.5,86.8,Cloudy,1.0,0.9,0.646,0.852,0.824,0.854,0.744,1.088,0.859,1.049,0.1123,0,0,0,0.941,High,0"
"1732,2023-07-31 16:00:00,2023-07-31,16:00,16,0,Monday,0,7,2023,31,Monsoon,0,0,Afternoon,0,1,0,H008,District HQ Hospital Vellore,Government,20,19,8,0,19,7,3,0,2,0,1,2,Pediatric Emergency,40.8,118.2,124.0,10.4,4.7,3.6,4,10,1,0,1,1,1,19.1,Low,33,1,32.1,69.7,Cloudy,1.0,0.95,0.986,0.653,0.972,1.041,0.941,0.968,0.988,1.051,0.131,0,0,0,1.104,Overloaded,1"
"1733,2023-08-01 15:00:00,2023-08-01,15:00,15,0,Tuesday,1,8,2023,31,Monsoon,0,0,Afternoon,0,0,0,H008,District HQ Hospital Vellore,Government,20,17,5,1,16,3,5,5,1,3,0,0,Cardiac Arrest,21.2,35.7,98.4,29.0,12.6,6.0,4,10,5,0,1,1,1,55.4,Low,29,1,37.7,51.1,Clear,1.0,0.85,0.48,0.78,0.752,0.988,0.732,0.967,0.863,0.818,0.1057,0,0,0,0.987,High,0"
"1734,2023-08-02 09:00:00,2023-08-02,09:00,9,0,Wednesday,2,8,2023,31,Monsoon,0,0,Morning,1,0,0,H008,District HQ Hospital Vellore,Government,20,20,9,3,17,7,5,5,1,3,0,0,Road Accident,44.2,93.0,35.5,10.0,7.5,6.0,5,14,4,0,0,1,1,24.9,Medium,23,1,30.5,44.4,Clear,1.0,1.0,0.42,0.59,1.083,1.076,0.842,1.222,1.053,1.082,0.1514,0,0,1,0.967,High,0"
"1735,2023-08-03 14:00:00,2023-08-03,14:00,14,0,Thursday,3,8,2023,31,Monsoon,0,0,Afternoon,0,0,0,H008,District HQ Hospital Vellore,Government,20,17,4,1,15,1,3,0,5,1,0,0,Road Accident,18.0,33.7,86.4,29.5,8.8,3.6,4,10,2,1,1,0,1,60.6,Low,3,1,37.1,64.5,Rain,1.1,0.85,0.88,0.578,0.765,0.806,0.982,1.045,0.807,0.946,0.1067,0,0,0,0.763,High,0"
"1736,2023-08-04 15:00:00,2023-08-04,15:00,15,0,Friday,4,8,2023,31,Monsoon,0,0,Afternoon,0,0,0,H008,District HQ Hospital Vellore,Government,20,18,7,0,18,1,1,2,2,2,3,0,Respiratory Distress,22.0,64.4,122.7,18.5,6.3,1.2,4,10,3,0,1,1,1,59.3,Medium,34,1,38.7,55.8,Cloudy,1.0,0.9,0.494,0.724,0.899,0.812,0.89,0.79,0.87,0.897,0.0983,0,0,0,0.818,High,0"
"1737,2023-08-05 17:00:00,2023-08-05,17:00,17,0,Saturday,5,8,2023,31,Monsoon,1,0,Afternoon,0,1,0,H008,District HQ Hospital Vellore,Government,20,20,9,3,17,1,3,0,2,5,2,3,Road Accident,44.3,129.6,113.7,7.5,2.5,3.6,4,10,2,1,1,1,1,29.1,Full,24,1,30.8,91.7,Cloudy,1.0,1.0,0.722,0.687,0.954,0.862,0.804,0.834,0.939,1.054,0.1253,0,0,0,1.183,Overloaded,1"
"1738,2023-08-06 15:00:00,2023-08-06,15:00,15,0,Sunday,6,8,2023,31,Monsoon,1,0,Afternoon,0,0,0,H008,District HQ Hospital Vellore,Government,20,22,9,3,17,7,2,1,2,2,3,2,Unknown/General,32.7,82.5,119.8,26.9,3.5,2.4,4,10,5,1,1,1,1,67.6,Full,46,1,30.1,71.6,Rain,1.1,1.1,0.671,0.844,1.1,1.04,0.947,1.231,1.08,1.177,0.1019,0,0,0,1.054,Overloaded,1"
"1739,2023-08-07 08:00:00,2023-08-07,08:00,8,0,Monday,0,8,2023,32,Monsoon,0,0,Morning,1,0,0,H008,District HQ Hospital Vellore,Government,20,19,8,2,17,1,0,5,4,0,0,3,Road Accident,39.9,80.6,99.7,7.6,6.0,0.0,5,14,6,1,1,1,1,42.9,Full,29,1,34.1,47.5,Clear,1.0,0.95,0.415,0.79,0.93,0.892,0.887,0.895,0.924,0.984,0.0705,0,0,1,1.131,Overloaded,1"
"1740,2023-08-08 15:00:00,2023-08-08,15:00,15,0,Tuesday,1,8,2023,32,Monsoon,0,0,Afternoon,0,0,0,H008,District HQ Hospital Vellore,Government,20,19,7,0,19,1,5,2,2,5,0,0,Fracture/Trauma,29.4,78.6,173.5,9.8,11.8,6.0,4,10,4,0,1,1,1,32.9,Low,40,1,34.6,72.7,Cloudy,1.0,0.95,0.5,0.61,1.015,0.951,0.8,1.15,0.972,0.997,0.1127,1,0,0,1.126,Overloaded,1"
"1741,2023-08-09 10:00:00,2023-08-09,10:00,10,0,Wednesday,2,8,2023,32,Monsoon,0,0,Morning,1,0,0,H008,District HQ Hospital Vellore,Government,20,20,9,1,19,4,2,1,1,1,1,1,Stroke,39.9,99.3,97.0,11.9,3.3,2.4,5,14,6,1,1,1,1,26.2,Medium,33,1,39.6,75.3,Cloudy,1.0,1.0,0.809,0.829,0.961,0.921,1.053,0.772,0.961,1.116,0.0422,0,1,0,1.09,Overloaded,1"
"1742,2023-08-10 16:00:00,2023-08-10,16:00,16,0,Thursday,3,8,2023,32,Monsoon,0,0,Afternoon,0,1,0,H008,District HQ Hospital Vellore,Government,20,19,8,2,17,1,5,4,5,4,1,1,Unknown/General,54.1,83.7,134.9,19.7,9.7,6.0,4,10,3,1,1,1,1,83.3,Full,1,1,35.9,55.4,Cloudy,1.0,0.95,0.764,0.799,0.97,1.094,0.892,1.001,1.005,0.911,0.0993,0,0,1,0.853,High,0"
"1743,2023-08-11 11:00:00,2023-08-11,11:00,11,0,Friday,4,8,2023,32,Monsoon,0,0,Morning,1,0,0,H008,District HQ Hospital Vellore,Government,20,19,8,2,17,4,2,2,5,3,1,3,Unknown/General,53.3,123.2,42.5,5.5,14.6,2.4,5,14,2,1,1,1,1,26.0,Full,6,1,34.1,49.0,Cloudy,1.0,0.95,0.985,0.662,0.891,1.04,0.963,0.801,0.96,1.002,0.0494,0,0,0,0.931,High,0"
"1744,2023-08-12 12:00:00,2023-08-12,12:00,12,0,Saturday,5,8,2023,32,Monsoon,1,0,Morning,0,0,0,H008,District HQ Hospital Vellore,Government,20,20,9,3,17,7,2,3,1,2,4,2,Pediatric Emergency,28.6,47.8,96.4,23.9,11.2,2.4,5,14,2,1,1,1,1,55.5,Full,4,1,40.3,83.4,Cloudy,1.0,1.0,0.665,0.903,0.946,0.969,1.109,1.077,0.972,0.962,0.0536,0,0,0,0.856,High,0"
"1745,2023-08-13 01:00:00,2023-08-13,01:00,1,0,Sunday,6,8,2023,32,Monsoon,1,0,Night,0,0,1,H008,District HQ Hospital Vellore,Government,20,7,0,1,5,0,0,0,2,4,1,1,Cardiac Arrest,0.0,0.0,120.9,23.2,8.6,0.0,2,6,4,0,1,1,1,88.4,Medium,35,1,41.8,78.3,Heavy Rain,1.3,0.35,0.746,0.806,0.334,0.2,0.342,0.412,0.295,0.491,0.1594,0,0,1,0.396,Low,0"
"1746,2023-08-14 00:00:00,2023-08-14,00:00,0,0,Monday,0,8,2023,33,Monsoon,0,0,Night,0,0,1,H008,District HQ Hospital Vellore,Government,20,6,0,1,5,2,0,0,0,1,0,3,Cardiac Arrest,0.0,0.0,50.4,24.1,4.6,0.0,2,6,2,1,1,1,1,42.7,Medium,38,1,26.3,79.5,Rain,1.1,0.3,0.459,0.773,0.37,0.373,0.176,0.394,0.348,0.188,0.0946,0,0,0,0.328,Low,0"
"1747,2023-08-15 10:00:00,2023-08-15,10:00,10,0,Tuesday,1,8,2023,33,Monsoon,0,1,Morning,1,0,0,H008,District HQ Hospital Vellore,Government,20,26,9,3,17,4,6,5,3,1,1,3,Obstetric Emergency,61.9,96.6,151.5,3.3,8.9,7.2,5,14,5,0,1,1,1,61.6,Low,12,1,38.0,91.0,Heavy Rain,1.3,1.3,0.449,0.84,1.312,1.28,1.108,1.314,1.297,1.151,0.0755,0,0,0,1.312,Overloaded,1"
"1748,2023-08-16 00:00:00,2023-08-16,00:00,0,0,Wednesday,2,8,2023,33,Monsoon,0,0,Night,0,0,1,H008,District HQ Hospital Vellore,Government,20,10,0,0,8,1,0,0,1,5,2,1,Cardiac Arrest,0.0,0.0,119.7,25.8,12.6,0.0,2,6,1,0,1,1,1,52.7,Medium,48,1,39.0,48.0,Heavy Rain,1.3,0.5,0.949,0.977,0.425,0.36,0.334,0.582,0.428,0.536,0.1747,0,0,0,0.511,Medium,0"
"1749,2023-08-17 15:00:00,2023-08-17,15:00,15,0,Thursday,3,8,2023,33,Monsoon,0,0,Afternoon,0,0,0,H008,District HQ Hospital Vellore,Government,20,18,6,1,17,2,5,0,5,2,1,1,Pediatric Emergency,35.4,101.7,127.7,13.4,11.7,6.0,4,10,2,0,1,1,1,65.3,Full,16,1,28.3,93.4,Clear,1.0,0.9,0.689,0.84,0.921,0.843,0.78,0.948,0.888,1.007,0.1394,0,0,0,1.05,Overloaded,1"
"1750,2023-08-18 04:00:00,2023-08-18,04:00,4,0,Friday,4,8,2023,33,Monsoon,0,0,Night,0,0,1,H008,District HQ Hospital Vellore,Government,20,4,0,0,4,1,1,0,0,3,1,3,Poisoning,0.0,0.0,125.9,3.8,8.3,1.2,2,6,4,0,1,1,1,21.2,Low,20,1,40.8,82.9,Rain,1.1,0.2,0.727,0.76,0.249,0.313,0.1,0.158,0.254,0.29,0.0985,0,0,1,0.175,Low,0"
"1751,2023-08-19 06:00:00,2023-08-19,06:00,6,0,Saturday,5,8,2023,33,Monsoon,1,0,Morning,0,0,0,H008,District HQ Hospital Vellore,Government,20,14,0,0,13,0,1,0,2,1,0,3,Fracture/Trauma,0.0,0.0,151.8,3.4,5.4,1.2,5,14,3,1,1,1,1,84.9,Full,12,1,28.2,94.2,Rain,1.1,0.7,0.618,0.903,0.706,0.591,0.609,0.882,0.666,0.747,0.1633,0,0,1,0.651,Medium,0"
"1752,2023-08-20 12:00:00,2023-08-20,12:00,12,0,Sunday,6,8,2023,33,Monsoon,1,0,Morning,0,0,0,H008,District HQ Hospital Vellore,Government,20,19,8,2,17,2,2,0,3,4,0,1,Stroke,43.4,118.9,58.1,13.6,13.2,2.4,5,14,5,1,1,1,1,61.3,Low,35,1,39.0,91.3,Cloudy,1.0,0.95,0.778,0.55,0.99,0.97,0.85,0.75,0.97,0.981,0.1706,0,0,0,0.894,High,0"
"1753,2023-08-21 13:00:00,2023-08-21,13:00,13,0,Monday,0,8,2023,34,Monsoon,0,0,Morning,0,0,0,H008,District HQ Hospital Vellore,Government,20,22,4,1,16,3,5,3,7,5,2,3,Burns,30.4,73.6,177.6,23.3,14.9,6.0,5,14,5,0,1,1,1,37.7,Low,18,1,31.7,48.7,Heavy Rain,1.3,1.1,0.681,0.619,1.074,1.153,1.155,0.87,1.109,1.115,0.0801,0,0,0,0.997,High,0"
"1754,2023-08-22 01:00:00,2023-08-22,01:00,1,0,Tuesday,1,8,2023,34,Monsoon,0,0,Night,0,0,1,H008,District HQ Hospital Vellore,Government,20,5,0,1,4,2,1,0,1,5,0,2,Cardiac Arrest,0.0,0.0,77.9,25.3,3.7,1.2,2,6,4,1,1,1,1,32.6,Low,12,1,26.3,54.5,Clear,1.0,0.25,0.884,0.523,0.34,0.226,0.197,0.477,0.272,0.194,0.1526,1,1,0,0.218,Low,0"
"1755,2023-08-23 01:00:00,2023-08-23,01:00,1,0,Wednesday,2,8,2023,34,Monsoon,0,0,Night,0,0,1,H008,District HQ Hospital Vellore,Government,20,7,0,1,6,1,2,0,1,0,0,0,Cardiac Arrest,0.0,0.0,135.6,4.9,8.9,2.4,2,6,3,0,1,1,1,29.6,Low,3,1,28.4,69.9,Clear,1.0,0.35,0.67,0.858,0.421,0.384,0.298,0.105,0.385,0.44,0.0761,0,0,0,0.4,Low,0"
"1756,2023-08-24 21:00:00,2023-08-24,21:00,21,0,Thursday,3,8,2023,34,Monsoon,0,0,Afternoon,0,1,0,H008,District HQ Hospital Vellore,Government,20,18,6,2,16,6,2,0,4,3,0,0,Obstetric Emergency,30.0,45.3,33.7,17.3,5.5,2.4,4,10,3,0,1,1,1,78.1,Low,38,1,32.7,55.0,Clear,1.0,0.9,0.604,0.733,0.957,0.786,0.758,0.927,0.881,0.882,0.0708,0,0,0,1.017,Overloaded,1"
"1757,2023-08-25 06:00:00,2023-08-25,06:00,6,0,Friday,4,8,2023,34,Monsoon,0,0,Morning,0,0,0,H008,District HQ Hospital Vellore,Government,20,12,0,1,11,1,1,0,3,4,2,3,Stroke,0.0,0.0,174.2,15.1,9.9,1.2,5,14,3,1,0,1,1,24.7,Low,27,0,38.5,74.6,Clear,1.0,0.6,0.602,0.79,0.589,0.591,0.76,0.56,0.593,0.611,0.0702,0,0,0,0.561,Medium,0"
"1758,2023-08-26 06:00:00,2023-08-26,06:00,6,0,Saturday,5,8,2023,34,Monsoon,1,0,Morning,0,0,0,H008,District HQ Hospital Vellore,Government,20,18,0,1,13,4,4,0,6,0,2,2,Road Accident,0.0,0.0,124.1,28.8,2.6,4.8,5,14,6,1,1,0,1,47.9,Full,27,1,36.6,88.5,Heavy Rain,1.3,0.9,0.539,0.614,0.931,0.792,0.83,1.109,0.874,0.884,0.0322,0,0,0,0.861,High,0"
"1759,2023-08-27 02:00:00,2023-08-27,02:00,2,0,Sunday,6,8,2023,34,Monsoon,1,0,Night,0,0,1,H008,District HQ Hospital Vellore,Government,20,7,0,0,7,0,0,0,1,2,1,3,Cardiac Arrest,0.0,0.0,158.5,24.3,13.4,0.0,2,6,6,1,1,1,1,27.9,Low,7,1,24.6,76.6,Cloudy,1.0,0.35,0.96,0.554,0.286,0.428,0.253,0.233,0.355,0.312,0.1002,0,0,0,0.36,Low,0"
"1760,2023-08-28 22:00:00,2023-08-28,22:00,22,0,Monday,0,8,2023,35,Monsoon,0,0,Night,0,0,1,H008,District HQ Hospital Vellore,Government,20,14,1,1,13,4,0,0,1,2,2,3,Unknown/General,5.2,8.3,131.1,15.9,14.9,0.0,2,6,4,0,1,0,0,70.0,Medium,21,0,33.8,93.9,Cloudy,1.0,0.7,0.869,0.509,0.669,0.807,0.657,0.528,0.725,0.735,0.1446,1,0,0,0.772,High,0"
"1761,2023-08-29 23:00:00,2023-08-29,23:00,23,0,Tuesday,1,8,2023,35,Monsoon,0,0,Night,0,0,1,H008,District HQ Hospital Vellore,Government,20,13,0,1,9,3,2,0,3,1,2,0,Poisoning,0.0,0.0,91.2,27.5,12.2,2.4,2,6,3,0,1,1,0,45.3,Full,33,1,31.2,47.8,Heavy Rain,1.3,0.65,0.798,0.745,0.632,0.6,0.849,0.573,0.627,0.542,0.0954,0,0,0,0.637,Medium,0"
"1762,2023-08-30 13:00:00,2023-08-30,13:00,13,0,Wednesday,2,8,2023,35,Monsoon,0,0,Morning,0,0,0,H008,District HQ Hospital Vellore,Government,20,19,8,0,19,4,4,0,0,1,0,1,Obstetric Emergency,49.7,120.0,62.7,29.4,6.5,4.8,5,14,5,1,1,1,1,17.9,Low,18,1,24.8,75.1,Cloudy,1.0,0.95,0.999,0.969,1.036,0.935,1.075,1.005,0.974,0.934,0.1376,0,0,0,0.896,High,0"
"1763,2023-08-31 22:00:00,2023-08-31,22:00,22,0,Thursday,3,8,2023,35,Monsoon,0,0,Night,0,0,1,H008,District HQ Hospital Vellore,Government,20,13,0,0,13,5,2,0,2,1,0,0,Pediatric Emergency,0.0,0.0,87.8,26.6,6.0,2.4,2,6,5,1,1,1,1,40.3,Low,46,1,40.1,47.0,Cloudy,1.0,0.65,0.405,0.927,0.659,0.603,0.504,0.862,0.637,0.565,0.1545,0,0,0,0.769,High,0"
"1764,2023-09-01 21:00:00,2023-09-01,21:00,21,0,Friday,4,9,2023,35,Monsoon,0,0,Afternoon,0,1,0,H008,District HQ Hospital Vellore,Government,20,19,6,0,18,2,0,3,3,5,2,1,Respiratory Distress,37.8,61.0,70.3,14.8,9.4,0.0,4,10,1,0,1,1,1,71.8,Low,28,1,27.0,68.3,Rain,1.1,0.95,0.569,0.717,1.018,0.823,0.802,0.999,0.93,1.028,0.0308,1,0,0,0.877,High,0"
"1765,2023-09-02 03:00:00,2023-09-02,03:00,3,0,Saturday,5,9,2023,35,Monsoon,1,0,Night,0,0,1,H008,District HQ Hospital Vellore,Government,20,5,0,1,4,0,1,0,0,4,1,2,Cardiac Arrest,0.0,0.0,115.8,20.3,2.4,1.2,2,6,4,0,1,1,1,35.4,Low,35,1,25.4,60.8,Clear,1.0,0.25,0.411,0.705,0.168,0.225,0.368,0.469,0.214,0.239,0.1826,0,0,0,0.297,Low,0"
"1766,2023-09-03 13:00:00,2023-09-03,13:00,13,0,Sunday,6,9,2023,35,Monsoon,1,0,Morning,0,0,0,H008,District HQ Hospital Vellore,Government,20,20,8,1,18,3,2,0,0,4,3,0,Pediatric Emergency,26.0,73.5,44.0,24.0,13.7,2.4,5,14,6,1,1,0,1,49.3,Low,23,1,29.7,77.1,Rain,1.1,1.0,0.74,0.618,0.952,0.913,0.837,1.064,0.955,1.046,0.1889,0,0,0,0.883,High,0"
"1767,2023-09-04 08:00:00,2023-09-04,08:00,8,0,Monday,0,9,2023,36,Monsoon,0,0,Morning,1,0,0,H008,District HQ Hospital Vellore,Government,20,20,9,1,19,4,3,4,4,5,3,3,Road Accident,55.1,109.2,84.2,21.0,12.4,3.6,5,14,1,1,1,1,1,55.2,Medium,30,1,32.3,81.0,Clear,1.0,1.0,0.426,0.63,1.066,1.104,0.863,1.215,1.057,1.089,0.141,0,0,0,0.931,High,0"
"1768,2023-09-05 02:00:00,2023-09-05,02:00,2,0,Tuesday,1,9,2023,36,Monsoon,0,0,Night,0,0,1,H008,District HQ Hospital Vellore,Government,20,5,0,1,4,2,0,0,0,1,0,2,Cardiac Arrest,0.0,0.0,43.8,28.8,3.2,0.0,2,6,6,0,1,1,1,17.1,Full,12,1,41.0,58.9,Cloudy,1.0,0.25,0.945,0.513,0.174,0.332,0.329,0.1,0.252,0.379,0.1091,0,1,0,0.215,Low,0"
